transaction_id,transaction_date,report_date,amount,sender_account,receiver_account,transaction_type,currency,channel,country_code
TXN00002796,2025-07-29 05:23:32.838962,2025-07-30 13:22:19.851588,37.27,WROO811K4C6K,01Q3KXMB4WL8,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00002797,2025-07-06 02:17:32.838962,2025-07-06 03:35:52.420025,1347.5,T6KXPXSGG24V,8L8B04935YI2,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002798,2024-12-22 20:49:32.838962,2024-12-25 03:12:07.673979,30.24,NEUQAQ0IW99W,3R42SCI7F175,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00002799,2025-10-20 01:42:32.838962,2025-10-20 03:45:51.669633,2130.45,MW08TS1UQ3IK,3B8O1PWEYF5G,CASH_DEPOSIT,AUD,ATM,AU
TXN00002800,2025-08-29 09:43:32.838962,2025-08-30 11:20:11.952229,159.35,35F4TSQ6JLS6,OFO3D41CZJE2,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002801,2024-12-23 07:55:32.838962,2024-12-23 22:16:20.704901,2623.21,YBRU854K8YWN,BOKNJWBAYSRN,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002802,2024-12-28 15:23:32.838962,2024-12-29 14:17:40.554968,63.68,AMKIINU4W6X2,54P8ZC5VX7OG,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00002803,2024-11-13 09:35:32.838962,2024-11-13 20:50:06.630048,151.75,JLZLGQ8RU9R7,MSZLZAFAHUG8,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00002804,2025-11-28 20:52:32.862071,2025-11-02 07:04:16.341791,750.65,U5JFNE5PQN7F,7JEH2JSNG385,CHEQUE,AUD,,AU
TXN00002805,2025-05-20 22:08:32.838962,2025-05-23 00:17:23.453654,229.54,8X881PD5TAI4,DJKUHDUVVJDJ,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002806,2024-12-21 21:27:32.838962,2024-12-22 17:57:29.020667,412.04,SNHPM490VI0A,3B8O1PWEYF5G,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00002807,2024-11-20 01:19:32.838962,2024-11-22 21:59:45.607313,370.13,990OAOD5SCZM,4P3WMRDO89LA,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00002808,2025-09-10 07:53:32.838962,2025-09-10 22:11:38.462496,,GWZVYCUYS4MM,FCTCV812JJ8L,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00002809,2025-08-01 06:10:32.838962,2025-08-07 10:07:33.787038,17.09,O85BEJBJVSTI,W2KZDJKSPT0Y,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00002810,2025-04-07 11:33:32.838962,2025-05-02 12:53:37.099260,228.54,YDWPCL0315EV,EBV2UT9FX6F9,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00002811,2025-05-28 04:18:32.838962,2025-05-28 21:43:36.255006,618.82,C8TJTVSHTRXS,2XPUHFINZ5EF,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002812,2024-11-16 08:55:32.838962,2024-11-18 00:31:34.077638,270.23,0DBP8JAHOV99,ST3VJQCD0OAA,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00002813,2025-01-28 21:09:32.838962,2025-01-30 12:35:50.486319,1548.68,MLFHYHBIWG7P,9PUDO2NJ3GLX,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002814,2024-11-20 03:06:32.838962,2024-11-20 21:58:28.548913,413.45,9JLGSQNKFT4G,01Q3KXMB4WL8,CHEQUE,AUD,ATM,AU
TXN00002815,2024-11-29 02:48:32.838962,2024-12-01 11:15:05.029454,384.95,3CQ1DQ92MX8N,WAAWVRTL8RG2,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00002816,2025-10-26 14:00:32.838962,2025-11-16 08:54:42.262841,7988.47,1DL5185A76J3,LF8NE229QDVK,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002817,2025-08-06 02:19:32.838962,2025-08-08 15:55:56.967030,367.32,5QEH0Q6SSB3A,L4ZLS49DLDGX,CHEQUE,AUD,ONLINE,AU
TXN00002818,2025-01-15 19:25:32.838962,2025-01-18 00:33:34.814821,654.78,Y02JUQZ89L8V,7EXP9LVTEWZB,CASH_DEPOSIT,AUD,,AU
TXN00002819,2025-05-27 03:24:32.838962,2025-06-10 16:02:01.434830,17.49,SY0OCULIEACP,DRN1DK30TJXF,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00002820,2025-05-16 18:34:32.838962,2025-05-17 03:26:56.265421,184.16,E4WHCH29262C,EL6Y0NZ6ZSQ6,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00002821,2025-05-27 16:00:32.838962,2025-05-28 14:43:08.240246,204.88,MT1QE5OU4H77,0AVTK3HRLY4N,CARD_PAYMENT,AUD,BRANCH,AU
TXN00002822,2025-08-28 20:28:32.838962,2025-09-26 15:00:39.215740,1079.38,N30EDJQ38LV0,JU0VHIINPBM5,CHEQUE,AUD,MOBILE,AU
TXN00002823,2025-07-31 00:35:32.838962,2025-07-31 17:26:42.395074,,S4F0SWYQ7QNA,I5LZGSMITWAK,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002824,2025-03-03 19:54:32.838962,2025-03-06 04:13:02.267507,2044.88,FMNW0XM5HJY9,012DP7Q44CF3,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00002825,2025-07-03 13:05:32.838962,2025-07-04 19:56:32.071427,940.28,WN4US8GUE4TQ,GWZVYCUYS4MM,WIRE_TRANSFER,AUD,,AU
TXN00002826,2025-08-22 11:37:32.838962,2025-08-25 12:44:03.393488,30.76,MSEZJR2HVW2L,HK3RAZDKN5Z1,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00002827,2025-01-20 12:11:32.838962,2025-01-22 11:42:12.618461,7.32,5U96XBE9QZJW,Q28MS8XL7627,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00002828,2025-08-06 04:48:32.838962,2025-09-04 09:22:00.854175,6.83,TLD858A5EY2B,JDIT0TCUIRUQ,DIRECT_DEBIT,AUD,ATM,AU
TXN00002829,2025-03-23 08:40:32.838962,2025-03-25 13:52:50.286939,204.14,1M1TZ2Q8ZFLW,01Q3KXMB4WL8,CARD_PAYMENT,AUD,ONLINE,AU
TXN00002830,2025-09-14 06:33:32.838962,2025-10-11 14:09:18.212379,,XU20VSVBCLX0,WAHFH2ILPBXN,CHEQUE,AUD,ONLINE,AU
TXN00002831,2025-07-09 01:22:32.838962,2025-08-04 21:20:10.313025,35.9,E110TVS5IZED,2IAD32Y05U4P,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002832,2025-08-16 11:59:32.838962,2025-08-19 07:39:23.359032,,30PUBCMOEHQY,IESVDUDKTQ4H,CASH_DEPOSIT,AUD,,AU
TXN00002833,2025-06-27 14:58:32.838962,2025-06-28 22:12:17.464372,860.13,ROPBG3FKMSBZ,08Y738UPVZ7S,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002834,2025-07-24 05:40:32.838962,2025-07-26 07:29:40.652046,39.49,DE1J1J45XU48,GDVRJG846FYP,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00002835,2025-05-12 15:14:32.838962,2025-05-17 21:13:23.192891,36.44,8CQ1F6AB06NT,RRR1G7SVEBOC,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00002836,2024-12-25 21:58:32.838962,2024-12-31 00:31:52.874475,37.19,WYDJL1YIC7TI,FGCRCM7PL0AR,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002837,2025-05-14 21:46:32.838962,2025-05-17 00:00:30.342659,180.26,H2UG0D1CIU1Q,VQZE7F4HBS1S,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00002838,2025-10-14 13:24:32.838962,2025-10-16 21:17:06.622475,1808.7,ZWNGCL66T7RL,WT19FWPA4RLU,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00002839,2025-03-21 02:59:32.838962,2025-03-21 04:26:21.139436,3577.72,ROPBG3FKMSBZ,P64W93DFC2SF,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002840,2025-04-06 19:41:32.838962,2025-04-07 09:54:03.549655,-260.7,WAHFH2ILPBXN,CLSLYGR251CK,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002841,2025-01-14 11:11:32.838962,2025-01-14 19:52:35.591315,1073.47,I40DVQ7QPAFV,WYDJL1YIC7TI,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002842,2024-12-11 20:36:32.838962,2024-12-12 18:41:21.704253,184.49,1SWNQ7I11RUS,UJ7FUGMPLISA,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00002843,2025-04-27 16:56:32.838962,2025-04-28 21:37:36.109151,34.24,NZETW70C6ZGZ,NZETW70C6ZGZ,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00002844,2025-10-06 05:27:32.838962,2025-10-07 22:18:25.480179,2680.6,U959QAYZ0RUB,WROO811K4C6K,WIRE_TRANSFER,AUD,ATM,AU
TXN00002845,2025-03-09 22:51:32.838962,2025-03-10 16:26:30.709130,229.07,HGWOUF00EHPJ,U959QAYZ0RUB,CHEQUE,AUD,ATM,AU
TXN00002846,2025-03-17 16:21:32.838962,2025-03-18 00:11:39.064236,3323.6,KEXPF1PIW1PH,L861P0Y4Y27T,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002847,2025-11-16 20:52:32.862550,2025-03-20 07:06:11.785667,26.06,A351W06J0MPY,FD18S4206T19,DIRECT_DEBIT,AUD,ATM,AU
TXN00002848,2025-09-19 00:08:32.838962,2025-09-20 16:02:19.756998,84.08,,XFOW50286FCS,CHEQUE,AUD,BRANCH,AU
TXN00002849,2025-12-05 20:52:32.862596,2025-11-02 04:36:01.146233,11878.82,02EPDIJ1KGCV,L7TJ2C8RL2H7,WIRE_TRANSFER,AUD,,AU
TXN00002850,2025-06-27 17:45:32.838962,2025-06-29 21:43:03.385048,49.87,L4BFQ5VQ07VO,4ED16YD6MOOG,CARD_PAYMENT,AUD,,AU
TXN00002851,2025-03-26 12:47:32.838962,2025-04-13 23:41:01.623224,187.21,ZRB68JFJXESU,WT19FWPA4RLU,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00002852,2024-11-26 02:44:32.838962,2024-11-26 03:45:28.042874,71.85,LK1QGQ322UNZ,4OO1HPGRBR6P,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002853,2025-03-30 02:05:32.838962,2025-03-31 05:56:10.411223,154.78,NG7L8HDDKTOC,DRODN9MKIMGF,DIRECT_DEBIT,AUD,ATM,AU
TXN00002854,2025-03-18 01:02:32.838962,2025-03-18 05:16:05.272759,-92.99,52S8W9JNK5UX,WKCJWQ3PXR6X,DIRECT_DEBIT,AUD,,AU
TXN00002855,2025-03-14 23:51:32.838962,2025-03-15 12:23:10.836194,108.84,NHEM42158JYS,52S8W9JNK5UX,CARD_PAYMENT,AUD,ATM,AU
TXN00002856,2025-08-31 06:13:32.838962,2025-09-02 16:32:55.928625,9.54,OFO3D41CZJE2,0DBP8JAHOV99,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002857,2025-10-01 20:34:32.838962,2025-10-28 00:18:39.726039,1400.41,LYHBW53JI20K,DARSS11JFLTK,CASH_DEPOSIT,AUD,,AU
TXN00002858,2025-07-26 14:40:32.838962,2025-08-07 14:48:12.499588,391.65,C5A9SKQXDGER,0YJBYBE9FAMY,CARD_PAYMENT,AUD,MOBILE,AU
TXN00002859,2025-05-07 18:46:32.838962,2025-05-21 07:56:00.664534,332.66,I43679HU27RT,BQI3NMH16AFD,CHEQUE,AUD,ONLINE,AU
TXN00002860,2025-02-21 17:00:32.838962,2025-02-21 19:57:28.965840,39.32,N4RLYFWAOUJI,O8Y0H5IZAOIR,DIRECT_DEBIT,AUD,ATM,AU
TXN00002861,2024-11-11 01:29:32.838962,2024-11-12 04:06:34.892997,8951.74,L861P0Y4Y27T,7CPO84DXUUD8,WIRE_TRANSFER,AUD,ATM,AU
TXN00002862,2025-03-10 10:48:32.838962,2025-03-10 20:34:45.430074,1444.92,RT15HRBP00A5,4Y4OML62GXE4,CARD_PAYMENT,AUD,ONLINE,AU
TXN00002863,2024-12-18 07:31:32.838962,2024-12-18 10:20:05.824030,988.74,7EYEQIJIW1BG,VQZE7F4HBS1S,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002864,2025-08-15 23:04:32.838962,2025-08-16 14:32:54.067970,410.35,ZDKUBKHSISGW,F7YYK778SSWO,WIRE_TRANSFER,AUD,ATM,AU
TXN00002865,2025-07-18 06:38:32.838962,2025-07-20 17:11:08.009688,4583.78,MG7LKIL2GFH5,3PHJCPI5IH1G,CASH_DEPOSIT,AUD,,AU
TXN00002866,2025-10-30 22:48:32.838962,2025-11-02 19:09:23.750381,351.0,NHEM42158JYS,FN1NPPBQEW25,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00002867,2024-11-29 23:02:32.838962,2024-12-02 13:44:15.441302,85.93,T3LD0ONNX1NP,CH3I9ORHRC7O,CARD_PAYMENT,AUD,BRANCH,AU
TXN00002868,2025-01-20 03:08:32.838962,2025-01-21 01:57:56.507656,26.59,C5A9SKQXDGER,6XZPCCMAXZUI,CASH_DEPOSIT,AUD,ATM,AU
TXN00002869,2025-05-02 19:56:32.838962,2025-05-17 09:27:29.526769,96.22,Z8MKP807SZGG,990OAOD5SCZM,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00002870,2024-11-10 12:22:32.838962,2024-11-11 01:18:34.476674,2850.14,UJ7FUGMPLISA,UJ7FUGMPLISA,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002871,2025-07-06 10:05:32.838962,2025-07-09 02:08:37.228918,59.16,,UE4WV1F6433S,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00002872,2025-01-17 17:39:32.838962,2025-01-18 05:44:13.880213,-1363.61,5L5JKUYXCKUS,CY47C1GFMGLH,DIRECT_DEBIT,AUD,ATM,AU
TXN00002873,2024-11-09 03:48:32.838962,2024-11-09 15:19:48.429262,,CA3UGS2BTWI0,UYSIHX23XXZD,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002874,2025-06-05 11:01:32.838962,2025-06-16 07:07:28.006563,26.04,,FPC6XE0WBT5V,ATM_WITHDRAWAL,AUD,,AU
TXN00002875,2025-03-24 01:36:32.838962,2025-03-27 14:41:55.931206,0.0,VRYZNG32M7JV,7O8W9H6BBHBO,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002876,2025-10-11 02:22:32.838962,2025-10-12 18:48:47.511345,143.56,24NPG4XOJZUO,V684O5LYBEHG,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00002877,2025-02-04 09:29:32.838962,2025-02-04 12:13:20.266179,5.87,JD916G9S472L,29SM9X5ANQCS,CHEQUE,AUD,BRANCH,AU
TXN00002878,2025-08-20 03:21:32.838962,2025-08-20 10:56:21.379776,13.23,X05JOMMRR2XH,7JEH2JSNG385,DIRECT_DEBIT,AUD,,AU
TXN00002879,2025-06-11 21:28:32.838962,2025-06-12 23:39:12.801988,648.66,QZA2CWXGTTDE,RWUT8VOMTLKC,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00002880,2024-11-16 22:09:32.838962,2024-11-16 22:25:24.463430,435.9,K0VWXJVH7DT6,5XS7PMAK9WHB,WIRE_TRANSFER,AUD,,AU
TXN00002881,2025-03-09 10:13:32.838962,2025-03-09 15:37:27.674077,122.53,2TK8TT81F9QX,Z8MKP807SZGG,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00002882,2025-09-15 09:14:32.838962,2025-09-15 18:32:42.449496,494.55,35F4TSQ6JLS6,YCM8754UYWVJ,CARD_PAYMENT,AUD,ONLINE,AU
TXN00002883,2025-01-16 18:06:32.838962,2025-01-19 21:45:48.272717,1477.63,H1P5ZE7Z1PHA,LO650QGEOXN4,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002884,2025-08-22 10:59:32.838962,2025-08-24 23:00:36.052205,302.48,J6TXDCXFCBYF,J6TXDCXFCBYF,CARD_PAYMENT,AUD,,AU
TXN00002885,2025-02-18 19:30:32.838962,2025-02-20 17:20:33.416165,12700.07,THWI2LLQJK3F,RJL5QCWSMMHV,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002886,2025-03-31 03:29:32.838962,2025-04-02 07:24:27.439498,414.91,BJ4ROFEQ8WOX,0Z05NZX6XDAH,CHEQUE,AUD,ATM,AU
TXN00002887,2025-02-14 06:01:32.838962,2025-02-20 12:11:39.145093,1528.99,GKDTPLIWHVBB,SSIRPB3M5XUM,WIRE_TRANSFER,AUD,,AU
TXN00002888,2025-08-30 04:53:32.838962,2025-09-04 02:24:51.486872,313.46,35F4TSQ6JLS6,UYSIHX23XXZD,CHEQUE,AUD,MOBILE,AU
TXN00002889,2025-12-01 20:52:32.862937,2025-09-07 18:30:02.555788,438.58,G5FABZ3KGWKJ,SAHG1QTQBQQX,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00002890,2025-07-05 09:24:32.838962,2025-07-06 12:55:49.106176,300.47,LYHBW53JI20K,0DBP8JAHOV99,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002891,2025-01-01 16:57:32.838962,2025-01-01 19:29:50.934988,2050.38,7EXP9LVTEWZB,T3LD0ONNX1NP,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002892,2025-05-26 19:56:32.838962,2025-05-27 01:56:39.420239,9.91,NILMWR1W0VI6,GV0C0VJA666O,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00002893,2025-01-13 07:18:32.838962,2025-01-16 22:44:16.526407,197.38,YFQHJCWLCKSA,N30EDJQ38LV0,CHEQUE,AUD,MOBILE,AU
TXN00002894,2025-04-08 13:24:32.838962,2025-04-10 17:11:36.276255,,XCEMSG68Y5PD,TNU3SWNHGNHI,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00002895,2024-12-02 08:49:32.838962,2024-12-03 21:26:11.807433,13.23,3AGPGHUOY7ON,PK57JECIIYQG,CHEQUE,AUD,ATM,AU
TXN00002896,2025-05-08 12:20:32.838962,2025-05-12 23:01:09.406176,68.34,JLZLGQ8RU9R7,MZ53RZ6UVUTB,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00002897,2024-12-06 07:44:32.838962,2024-12-08 00:59:51.762489,,JLZLGQ8RU9R7,DNT5VDWIB79B,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002898,2025-04-18 03:03:32.838962,2025-04-18 20:39:49.181799,31964.83,24NPG4XOJZUO,O8Y0H5IZAOIR,WIRE_TRANSFER,AUD,,AU
TXN00002899,2025-10-21 03:58:32.838962,2025-10-21 08:35:44.154999,,4JFKNR1H3IJW,YCM8754UYWVJ,CARD_PAYMENT,AUD,BRANCH,AU
TXN00002900,2025-09-22 11:39:32.838962,2025-09-24 23:24:10.086103,87.3,2T3G1W75DVQY,WT19FWPA4RLU,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00002901,2025-08-26 21:00:32.838962,2025-08-29 22:58:35.006522,79.48,3FP1FBWU86I0,YK3OG0H2KHPI,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00002902,2024-12-01 09:03:32.838962,2024-12-01 17:21:46.865254,5111.27,RT15HRBP00A5,3O1BAZETTZBJ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002903,2025-10-24 02:06:32.838962,2025-11-20 21:28:13.231882,1473.85,O8A29LZU3VQV,QFW3SFO453ZK,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002904,2025-04-04 23:57:32.838962,2025-04-05 07:57:23.292551,45.63,XLIX5BLGU82F,IESVDUDKTQ4H,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00002905,2025-07-31 19:11:32.838962,2025-08-04 16:17:25.774480,10.67,CSN0N2MKIKJK,CSN0N2MKIKJK,DIRECT_DEBIT,AUD,,AU
TXN00002906,2025-08-28 18:56:32.838962,2025-08-30 06:49:30.634860,656.08,TPUIO3T6Z2WA,BQI3NMH16AFD,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00002907,2025-10-13 04:49:32.838962,2025-10-27 18:16:26.476243,26.02,I5LZGSMITWAK,RJL5QCWSMMHV,ATM_WITHDRAWAL,AUD,,AU
TXN00002908,2025-05-05 12:59:32.838962,2025-05-10 04:48:21.751805,184.76,80Z1NRWJIFS8,1SWNQ7I11RUS,CHEQUE,AUD,BRANCH,AU
TXN00002909,2025-01-04 11:16:32.838962,2025-01-05 00:28:37.094998,7606.93,08LN27241MDH,2IAD32Y05U4P,WIRE_TRANSFER,AUD,ATM,AU
TXN00002910,2025-03-17 22:13:32.838962,2025-03-19 09:45:28.616554,704.06,N4RLYFWAOUJI,2IAD32Y05U4P,DIRECT_DEBIT,AUD,,AU
TXN00002911,2025-09-08 13:33:32.838962,2025-09-13 21:03:51.251164,1660.39,7NTYC6E2UV3J,A6I2B3EMJ7XJ,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00002912,2025-01-12 18:06:32.838962,2025-01-12 19:49:45.293252,69.18,JHKER29AW0A2,SJU9N1A0857T,CARD_PAYMENT,AUD,ONLINE,AU
TXN00002913,2025-03-31 01:32:32.838962,2025-03-31 14:40:40.455312,5020.87,B85KMTPSBYMR,9H980Z94QH8E,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002914,2025-05-30 13:19:32.838962,2025-05-31 06:23:56.778258,1022.61,JU0VHIINPBM5,LSV0Z3OLLD56,WIRE_TRANSFER,AUD,ATM,AU
TXN00002915,2024-11-28 15:53:32.838962,2024-11-29 20:25:27.052918,54.51,KRMFMYKITH44,XGZJSBPO1871,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00002916,2025-10-02 00:52:32.838962,2025-10-04 17:17:29.437444,99.43,UK03BO0E8O0B,79RZOR6FT8QI,CHEQUE,AUD,,AU
TXN00002917,2025-03-14 01:40:32.838962,2025-03-15 07:22:31.775452,8544.07,JZLKQOBRBLP7,8V0B9Z2QARH8,WIRE_TRANSFER,AUD,,AU
TXN00002918,2025-09-18 16:02:32.838962,2025-09-18 18:54:03.743465,606.99,1IZ0UHT1B5AM,1IZ0UHT1B5AM,DIRECT_DEBIT,AUD,ATM,AU
TXN00002919,2024-11-30 13:38:32.838962,2024-12-01 22:55:14.904965,3898.48,M93IWUG6RTRE,7NTYC6E2UV3J,CARD_PAYMENT,AUD,ONLINE,AU
TXN00002920,2025-07-06 16:59:32.838962,2025-07-07 03:50:22.108570,127.56,5QPFKVGIJ6TR,KGGKDXLED5FS,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00002921,2025-06-10 08:31:32.838962,2025-06-12 18:43:09.561214,25.64,,NG7L8HDDKTOC,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00002922,2025-08-01 06:33:32.838962,2025-08-01 22:37:27.063969,1399.31,E5U6U4CLFB51,HO30VLDV9C4K,CHEQUE,AUD,MOBILE,AU
TXN00002923,2025-03-01 19:05:32.838962,2025-03-06 19:47:31.372318,45.21,GWZVYCUYS4MM,5QPFKVGIJ6TR,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00002924,2024-12-20 09:40:32.838962,2024-12-23 07:35:41.365004,0.0,5TVDUMYL7M56,RJECO77A086A,CASH_WITHDRAWAL,AUD,,AU
TXN00002925,2024-11-30 16:21:32.838962,2024-12-01 00:03:17.806851,158.93,8YMOM4LWAWR1,H4JC5N1D5P68,CARD_PAYMENT,AUD,BRANCH,AU
TXN00002926,2025-10-20 20:11:32.838962,2025-10-22 05:55:41.028436,1247.9,I22REP7R0U07,CUPY4JELLD3X,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00002927,2024-12-16 16:27:32.838962,2024-12-17 18:57:40.790689,1299.52,,OL5TU2K1R8WJ,CASH_DEPOSIT,AUD,,AU
TXN00002928,2025-05-07 16:11:32.838962,2025-05-08 10:22:56.149561,5.42,G5FABZ3KGWKJ,G1TPD7LSY2SQ,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00002929,2025-02-21 16:35:32.838962,2025-02-22 14:37:09.446860,1037.73,G4N69CL2URLY,446X0WF2X1UE,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00002930,2025-07-14 22:41:32.838962,2025-07-18 20:20:38.905628,0.0,RWUT8VOMTLKC,XQJI2GJIH8HI,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00002931,2025-06-12 20:38:32.838962,2025-06-14 10:23:24.356882,2441.94,WQJKFW25A76S,WQJKFW25A76S,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00002932,2025-05-24 15:55:32.838962,2025-05-30 07:13:37.473563,925.43,,4ED16YD6MOOG,WIRE_TRANSFER,AUD,ATM,AU
TXN00002933,2025-04-21 16:24:32.838962,2025-04-23 22:23:26.860372,27.21,UK03BO0E8O0B,88887N5CMSZ5,CHEQUE,AUD,ATM,AU
TXN00002934,2024-11-17 19:17:32.838962,2024-11-19 07:55:11.093630,49988.39,SCB5VDVIUINI,K3BK0U34H4GB,WIRE_TRANSFER,AUD,,AU
TXN00002935,2025-08-02 08:37:32.838962,2025-08-03 02:01:59.908244,1827.23,246Q1M7OC5XT,BJ4ROFEQ8WOX,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00002936,2025-08-29 23:17:32.838962,2025-08-31 14:33:25.534888,177.96,J4W5PV95UCFH,N37FPHEKD3GM,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00002937,2025-05-26 15:24:32.838962,2025-05-27 17:27:45.907236,196.01,ROPBG3FKMSBZ,FWEC9QE3XOIA,CASH_DEPOSIT,AUD,ATM,AU
TXN00002938,2025-01-30 00:50:32.838962,2025-01-31 08:22:06.157926,12156.05,CUPY4JELLD3X,E4VVGQB4R0FW,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00002939,2025-02-25 13:53:32.838962,2025-03-05 05:25:01.448209,6.97,I8ZKKV0DPDIN,SCB5VDVIUINI,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00002940,2025-10-12 06:38:32.838962,2025-10-12 23:09:53.287132,742.8,XLIX5BLGU82F,OFO3D41CZJE2,CASH_DEPOSIT,AUD,,AU
TXN00002941,2025-09-21 15:29:32.838962,2025-09-23 11:01:36.356470,0.0,BY9A6JDP0AWB,XFOW50286FCS,CHEQUE,AUD,ONLINE,AU
TXN00002942,2025-02-02 05:14:32.838962,2025-02-02 06:33:46.414958,83.16,W84WXBXJ9UCU,RV2I4BEQTVKJ,CHEQUE,AUD,BRANCH,AU
TXN00002943,2025-03-24 13:25:32.838962,2025-03-29 18:59:03.373079,2263.35,6XZPCCMAXZUI,GWZVYCUYS4MM,CARD_PAYMENT,AUD,BRANCH,AU
TXN00002944,2025-10-23 17:34:32.838962,2025-10-25 14:06:40.681396,403.64,1YJBAL2Y4U3Z,LYJ5WW705G7E,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00002945,2024-11-28 16:32:32.838962,2024-12-07 17:35:36.530548,418.01,4SFADEP6VUEO,L7TJ2C8RL2H7,CASH_DEPOSIT,AUD,ATM,AU
TXN00002946,2025-06-01 12:38:32.838962,2025-06-03 19:56:00.626136,,XU20VSVBCLX0,MV8TEYF7S00W,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00002947,2025-06-11 21:38:32.838962,2025-07-06 05:15:03.205587,518.35,ELAVRQSK3YKK,XIOX1YWEODR5,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00002948,2025-06-12 20:03:32.838962,2025-06-13 20:48:01.132518,60.47,,80Z1NRWJIFS8,CHEQUE,AUD,MOBILE,AU
